yahoo.com,65ms,Thu Dec  5 10:40:40 2019
yahoo.com,65ms,Thu Dec  5 10:40:42 2019
yahoo.com,66ms,Thu Dec  5 10:40:44 2019
yahoo.com,69ms,Thu Dec  5 10:40:46 2019
yahoo.com,65ms,Thu Dec  5 10:40:48 2019
yahoo.com,65ms,Thu Dec  5 10:40:51 2019
yahoo.com,65ms,Thu Dec  5 10:40:53 2019
yahoo.com,65ms,Thu Dec  5 10:40:55 2019
