8.8.8.8,24ms,Wed Dec  4 15:18:07 2019
8.8.8.8,9ms,Wed Dec  4 15:18:22 2019
8.8.8.8,12ms,Wed Dec  4 15:18:37 2019
8.8.8.8,11ms,Wed Dec  4 15:18:52 2019
8.8.8.8,23ms,Wed Dec  4 15:19:07 2019
8.8.8.8,18ms,Wed Dec  4 15:19:22 2019
8.8.8.8,17ms,Wed Dec  4 15:19:37 2019
8.8.8.8,34ms,Wed Dec  4 15:19:52 2019
8.8.8.8,31ms,Wed Dec  4 15:20:07 2019
8.8.8.8,8ms,Wed Dec  4 15:20:22 2019
8.8.8.8,274ms,Wed Dec  4 15:20:38 2019
8.8.8.8,23ms,Wed Dec  4 15:20:53 2019
8.8.8.8,16ms,Wed Dec  4 15:21:08 2019
8.8.8.8,11ms,Wed Dec  4 15:21:23 2019
8.8.8.8,8ms,Wed Dec  4 15:21:38 2019
8.8.8.8,14ms,Wed Dec  4 15:21:53 2019
8.8.8.8,13ms,Wed Dec  4 15:22:08 2019
8.8.8.8,10ms,Wed Dec  4 15:22:23 2019
8.8.8.8,22ms,Wed Dec  4 15:22:38 2019
8.8.8.8,11ms,Wed Dec  4 15:22:53 2019
8.8.8.8,8ms,Wed Dec  4 15:23:08 2019
8.8.8.8,28ms,Wed Dec  4 15:23:23 2019
8.8.8.8,23ms,Wed Dec  4 15:23:38 2019
8.8.8.8,9ms,Wed Dec  4 15:23:53 2019
8.8.8.8,20ms,Wed Dec  4 15:24:08 2019
8.8.8.8,9ms,Wed Dec  4 15:24:23 2019
8.8.8.8,13ms,Wed Dec  4 15:24:38 2019
8.8.8.8,12ms,Wed Dec  4 15:24:53 2019
8.8.8.8,15ms,Wed Dec  4 15:25:08 2019
8.8.8.8,11ms,Wed Dec  4 15:25:23 2019
8.8.8.8,29ms,Wed Dec  4 15:25:38 2019
8.8.8.8,47ms,Wed Dec  4 15:25:53 2019
8.8.8.8,9ms,Wed Dec  4 15:26:08 2019
8.8.8.8,29ms,Wed Dec  4 15:26:23 2019
8.8.8.8,8ms,Wed Dec  4 15:26:39 2019
8.8.8.8,8ms,Wed Dec  4 15:26:54 2019
8.8.8.8,11ms,Wed Dec  4 15:27:09 2019
8.8.8.8,8ms,Wed Dec  4 15:27:24 2019
8.8.8.8,18ms,Wed Dec  4 15:27:39 2019
8.8.8.8,21ms,Wed Dec  4 15:27:54 2019
8.8.8.8,30ms,Wed Dec  4 15:28:09 2019
8.8.8.8,15ms,Wed Dec  4 15:28:24 2019
8.8.8.8,49ms,Wed Dec  4 15:28:39 2019
8.8.8.8,19ms,Wed Dec  4 15:28:54 2019
8.8.8.8,9ms,Wed Dec  4 15:29:09 2019
8.8.8.8,8ms,Wed Dec  4 15:29:24 2019
8.8.8.8,23ms,Wed Dec  4 15:29:39 2019
8.8.8.8,23ms,Wed Dec  4 15:29:54 2019
8.8.8.8,9ms,Wed Dec  4 15:30:09 2019
8.8.8.8,9ms,Wed Dec  4 15:30:24 2019
8.8.8.8,18ms,Wed Dec  4 15:30:39 2019
8.8.8.8,53ms,Wed Dec  4 15:30:54 2019
8.8.8.8,9ms,Wed Dec  4 15:31:09 2019
8.8.8.8,9ms,Wed Dec  4 15:31:24 2019
8.8.8.8,36ms,Wed Dec  4 15:31:39 2019
8.8.8.8,49ms,Wed Dec  4 15:31:54 2019
8.8.8.8,9ms,Wed Dec  4 15:32:09 2019
8.8.8.8,31ms,Wed Dec  4 15:32:25 2019
8.8.8.8,14ms,Wed Dec  4 15:32:40 2019
8.8.8.8,No Response,Wed Dec  4 15:32:58 2019
8.8.8.8,14ms,Wed Dec  4 15:32:58 2019
8.8.8.8,25ms,Wed Dec  4 15:33:13 2019
8.8.8.8,9ms,Wed Dec  4 15:33:28 2019
8.8.8.8,10ms,Wed Dec  4 15:33:43 2019
8.8.8.8,8ms,Wed Dec  4 15:33:58 2019
8.8.8.8,11ms,Wed Dec  4 15:34:13 2019
8.8.8.8,8ms,Wed Dec  4 15:34:28 2019
8.8.8.8,9ms,Wed Dec  4 15:34:43 2019
8.8.8.8,50ms,Wed Dec  4 15:34:58 2019
8.8.8.8,10ms,Wed Dec  4 15:35:13 2019
8.8.8.8,10ms,Wed Dec  4 15:35:28 2019
8.8.8.8,9ms,Wed Dec  4 15:35:43 2019
8.8.8.8,50ms,Wed Dec  4 15:35:59 2019
8.8.8.8,8ms,Wed Dec  4 15:36:14 2019
8.8.8.8,8ms,Wed Dec  4 15:36:29 2019
8.8.8.8,8ms,Wed Dec  4 15:36:44 2019
8.8.8.8,9ms,Wed Dec  4 15:36:59 2019
8.8.8.8,8ms,Wed Dec  4 15:37:14 2019
8.8.8.8,8ms,Wed Dec  4 15:37:29 2019
8.8.8.8,8ms,Wed Dec  4 15:37:44 2019
8.8.8.8,8ms,Wed Dec  4 15:37:59 2019
8.8.8.8,8ms,Wed Dec  4 15:38:14 2019
8.8.8.8,9ms,Wed Dec  4 15:38:29 2019
8.8.8.8,8ms,Wed Dec  4 15:38:44 2019
8.8.8.8,22ms,Wed Dec  4 15:38:59 2019
8.8.8.8,13ms,Wed Dec  4 15:39:14 2019
8.8.8.8,69ms,Wed Dec  4 15:39:29 2019
8.8.8.8,9ms,Wed Dec  4 15:39:44 2019
8.8.8.8,9ms,Wed Dec  4 15:39:59 2019
8.8.8.8,8ms,Wed Dec  4 15:40:14 2019
8.8.8.8,8ms,Wed Dec  4 15:40:29 2019
8.8.8.8,8ms,Wed Dec  4 15:40:44 2019
8.8.8.8,9ms,Wed Dec  4 15:40:59 2019
8.8.8.8,8ms,Wed Dec  4 15:41:14 2019
8.8.8.8,12ms,Wed Dec  4 15:41:29 2019
8.8.8.8,8ms,Wed Dec  4 15:41:44 2019
8.8.8.8,8ms,Wed Dec  4 15:41:59 2019
8.8.8.8,11ms,Wed Dec  4 15:42:14 2019
8.8.8.8,8ms,Wed Dec  4 15:42:29 2019
8.8.8.8,34ms,Wed Dec  4 15:42:44 2019
8.8.8.8,26ms,Wed Dec  4 15:42:59 2019
8.8.8.8,10ms,Wed Dec  4 15:43:14 2019
8.8.8.8,42ms,Wed Dec  4 15:43:29 2019
8.8.8.8,20ms,Wed Dec  4 15:43:45 2019
8.8.8.8,10ms,Wed Dec  4 15:44:00 2019
8.8.8.8,8ms,Wed Dec  4 15:44:15 2019
8.8.8.8,8ms,Wed Dec  4 15:44:30 2019
8.8.8.8,9ms,Wed Dec  4 15:44:45 2019
8.8.8.8,14ms,Wed Dec  4 15:45:00 2019
8.8.8.8,11ms,Wed Dec  4 15:45:15 2019
8.8.8.8,60ms,Wed Dec  4 15:45:30 2019
8.8.8.8,51ms,Wed Dec  4 15:45:45 2019
8.8.8.8,14ms,Wed Dec  4 15:46:00 2019
8.8.8.8,8ms,Wed Dec  4 15:46:15 2019
8.8.8.8,9ms,Wed Dec  4 15:46:30 2019
8.8.8.8,8ms,Wed Dec  4 15:46:45 2019
8.8.8.8,37ms,Wed Dec  4 15:47:00 2019
8.8.8.8,8ms,Wed Dec  4 15:47:15 2019
8.8.8.8,10ms,Wed Dec  4 15:47:30 2019
8.8.8.8,8ms,Wed Dec  4 15:47:45 2019
8.8.8.8,80ms,Wed Dec  4 15:48:00 2019
8.8.8.8,18ms,Wed Dec  4 15:48:15 2019
8.8.8.8,14ms,Wed Dec  4 15:48:30 2019
8.8.8.8,52ms,Wed Dec  4 15:48:45 2019
8.8.8.8,8ms,Wed Dec  4 15:49:00 2019
8.8.8.8,9ms,Wed Dec  4 15:49:15 2019
8.8.8.8,9ms,Wed Dec  4 15:49:30 2019
8.8.8.8,12ms,Wed Dec  4 15:49:45 2019
8.8.8.8,9ms,Wed Dec  4 15:50:01 2019
8.8.8.8,8ms,Wed Dec  4 15:50:16 2019
8.8.8.8,8ms,Wed Dec  4 15:50:31 2019
8.8.8.8,56ms,Wed Dec  4 15:50:46 2019
8.8.8.8,8ms,Wed Dec  4 15:51:01 2019
8.8.8.8,8ms,Wed Dec  4 15:51:16 2019
8.8.8.8,43ms,Wed Dec  4 15:51:31 2019
8.8.8.8,8ms,Wed Dec  4 15:51:46 2019
8.8.8.8,8ms,Wed Dec  4 15:52:01 2019
8.8.8.8,9ms,Wed Dec  4 15:52:16 2019
8.8.8.8,12ms,Wed Dec  4 15:52:31 2019
8.8.8.8,8ms,Wed Dec  4 15:52:46 2019
8.8.8.8,9ms,Wed Dec  4 15:53:01 2019
8.8.8.8,9ms,Wed Dec  4 15:53:16 2019
8.8.8.8,8ms,Wed Dec  4 15:53:31 2019
8.8.8.8,8ms,Wed Dec  4 15:53:46 2019
8.8.8.8,8ms,Wed Dec  4 15:54:01 2019
8.8.8.8,8ms,Wed Dec  4 15:54:16 2019
8.8.8.8,8ms,Wed Dec  4 15:54:31 2019
8.8.8.8,8ms,Wed Dec  4 15:54:46 2019
8.8.8.8,8ms,Wed Dec  4 15:55:01 2019
8.8.8.8,8ms,Wed Dec  4 15:55:16 2019
8.8.8.8,8ms,Wed Dec  4 15:55:31 2019
8.8.8.8,48ms,Wed Dec  4 15:55:46 2019
8.8.8.8,8ms,Wed Dec  4 15:56:01 2019
8.8.8.8,8ms,Wed Dec  4 15:56:16 2019
8.8.8.8,51ms,Wed Dec  4 15:56:31 2019
8.8.8.8,8ms,Wed Dec  4 15:56:46 2019
8.8.8.8,8ms,Wed Dec  4 15:57:01 2019
8.8.8.8,8ms,Wed Dec  4 15:57:16 2019
8.8.8.8,8ms,Wed Dec  4 15:57:31 2019
8.8.8.8,8ms,Wed Dec  4 15:57:47 2019
8.8.8.8,10ms,Wed Dec  4 15:58:02 2019
8.8.8.8,8ms,Wed Dec  4 15:58:17 2019
8.8.8.8,9ms,Wed Dec  4 15:58:32 2019
8.8.8.8,9ms,Wed Dec  4 15:58:47 2019
8.8.8.8,26ms,Wed Dec  4 15:59:02 2019
8.8.8.8,8ms,Wed Dec  4 15:59:17 2019
8.8.8.8,8ms,Wed Dec  4 15:59:32 2019
8.8.8.8,8ms,Wed Dec  4 15:59:47 2019
8.8.8.8,9ms,Wed Dec  4 16:00:02 2019
8.8.8.8,9ms,Wed Dec  4 16:00:17 2019
8.8.8.8,9ms,Wed Dec  4 16:00:32 2019
8.8.8.8,8ms,Wed Dec  4 16:00:47 2019
8.8.8.8,9ms,Wed Dec  4 16:01:02 2019
8.8.8.8,8ms,Wed Dec  4 16:01:17 2019
8.8.8.8,9ms,Wed Dec  4 16:01:32 2019
8.8.8.8,19ms,Wed Dec  4 16:01:47 2019
8.8.8.8,8ms,Wed Dec  4 16:02:02 2019
8.8.8.8,9ms,Wed Dec  4 16:02:17 2019
8.8.8.8,9ms,Wed Dec  4 16:02:32 2019
8.8.8.8,8ms,Wed Dec  4 16:02:47 2019
8.8.8.8,8ms,Wed Dec  4 16:03:02 2019
8.8.8.8,8ms,Wed Dec  4 16:03:17 2019
8.8.8.8,9ms,Wed Dec  4 16:03:32 2019
8.8.8.8,8ms,Wed Dec  4 16:03:47 2019
8.8.8.8,8ms,Wed Dec  4 16:04:02 2019
8.8.8.8,9ms,Wed Dec  4 16:04:17 2019
8.8.8.8,8ms,Wed Dec  4 16:04:32 2019
8.8.8.8,8ms,Wed Dec  4 16:04:47 2019
8.8.8.8,9ms,Wed Dec  4 16:05:02 2019
8.8.8.8,13ms,Wed Dec  4 16:05:17 2019
8.8.8.8,8ms,Wed Dec  4 16:05:32 2019
8.8.8.8,8ms,Wed Dec  4 16:05:47 2019
8.8.8.8,9ms,Wed Dec  4 16:06:02 2019
8.8.8.8,8ms,Wed Dec  4 16:06:17 2019
8.8.8.8,8ms,Wed Dec  4 16:06:33 2019
8.8.8.8,10ms,Wed Dec  4 16:06:48 2019
8.8.8.8,8ms,Wed Dec  4 16:07:03 2019
8.8.8.8,11ms,Wed Dec  4 16:07:18 2019
8.8.8.8,14ms,Wed Dec  4 16:07:33 2019
8.8.8.8,13ms,Wed Dec  4 16:07:48 2019
8.8.8.8,8ms,Wed Dec  4 16:08:03 2019
8.8.8.8,8ms,Wed Dec  4 16:08:18 2019
8.8.8.8,10ms,Wed Dec  4 16:08:33 2019
8.8.8.8,55ms,Wed Dec  4 16:08:48 2019
8.8.8.8,9ms,Wed Dec  4 16:09:03 2019
8.8.8.8,8ms,Wed Dec  4 16:09:18 2019
8.8.8.8,8ms,Wed Dec  4 16:09:33 2019
8.8.8.8,10ms,Wed Dec  4 16:09:48 2019
8.8.8.8,8ms,Wed Dec  4 16:10:03 2019
8.8.8.8,8ms,Wed Dec  4 16:10:18 2019
8.8.8.8,9ms,Wed Dec  4 16:10:33 2019
8.8.8.8,22ms,Wed Dec  4 16:10:48 2019
8.8.8.8,27ms,Wed Dec  4 16:11:03 2019
8.8.8.8,26ms,Wed Dec  4 16:11:18 2019
8.8.8.8,9ms,Wed Dec  4 16:11:33 2019
8.8.8.8,8ms,Wed Dec  4 16:11:48 2019
8.8.8.8,8ms,Wed Dec  4 16:12:03 2019
8.8.8.8,39ms,Wed Dec  4 16:12:18 2019
8.8.8.8,10ms,Wed Dec  4 16:12:33 2019
8.8.8.8,9ms,Wed Dec  4 16:12:48 2019
8.8.8.8,8ms,Wed Dec  4 16:13:03 2019
8.8.8.8,8ms,Wed Dec  4 16:13:18 2019
8.8.8.8,8ms,Wed Dec  4 16:13:33 2019
8.8.8.8,10ms,Wed Dec  4 16:13:48 2019
8.8.8.8,8ms,Wed Dec  4 16:14:03 2019
8.8.8.8,8ms,Wed Dec  4 16:14:18 2019
8.8.8.8,8ms,Wed Dec  4 16:14:33 2019
8.8.8.8,8ms,Wed Dec  4 16:14:49 2019
8.8.8.8,11ms,Wed Dec  4 16:15:04 2019
8.8.8.8,9ms,Wed Dec  4 16:15:19 2019
8.8.8.8,9ms,Wed Dec  4 16:15:34 2019
8.8.8.8,8ms,Wed Dec  4 16:15:49 2019
8.8.8.8,9ms,Wed Dec  4 16:16:04 2019
8.8.8.8,8ms,Wed Dec  4 16:16:19 2019
8.8.8.8,9ms,Wed Dec  4 16:16:34 2019
8.8.8.8,8ms,Wed Dec  4 16:16:49 2019
8.8.8.8,9ms,Wed Dec  4 16:17:04 2019
8.8.8.8,8ms,Wed Dec  4 16:17:19 2019
8.8.8.8,9ms,Wed Dec  4 16:17:34 2019
8.8.8.8,12ms,Wed Dec  4 16:17:49 2019
8.8.8.8,8ms,Wed Dec  4 16:18:04 2019
8.8.8.8,8ms,Wed Dec  4 16:18:19 2019
8.8.8.8,8ms,Wed Dec  4 16:18:34 2019
8.8.8.8,8ms,Wed Dec  4 16:18:49 2019
8.8.8.8,8ms,Wed Dec  4 16:19:04 2019
8.8.8.8,8ms,Wed Dec  4 16:19:19 2019
8.8.8.8,9ms,Wed Dec  4 16:19:34 2019
8.8.8.8,8ms,Wed Dec  4 16:19:49 2019
8.8.8.8,8ms,Wed Dec  4 16:20:04 2019
8.8.8.8,8ms,Wed Dec  4 16:20:19 2019
8.8.8.8,9ms,Wed Dec  4 16:20:34 2019
